k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0046916780993342, -0.9861387219280005, -0.818820595741272, -0.9030079022049904, -0.9332435056567192, -0.8436636924743652, -0.8459686040878296, -0.8564839214086533, -0.9505963213741779, -1.0814191699028015, -1.3382440507411957, -1.0579432435333729, -1.0554557666182518, -0.8374128192663193, -0.9378599338233471, -0.8622040450572968, -0.8546217381954193, -0.9106906279921532, -0.9405037760734558, -1.1190676167607307, -1.1227796599268913, -1.0896679013967514, -0.8301167488098145, -1.255111575126648, -0.9031142815947533, -0.8364162594079971, -1.0670389831066132, -0.8990127444267273, -0.9675498232245445, -0.8622398376464844, -0.7689951062202454, -0.9542794898152351, -0.9394886717200279, -0.8501519560813904, -1.058372050523758, -1.050325583666563, -0.7913632839918137, -0.939096212387085, -1.305198848247528, -0.795285627245903, -1.020838487893343, -1.2161296755075455, -1.0722350478172302, -1.2263663858175278, -1.037788514047861, -0.963192768394947, -0.9230865240097046, -0.8150016665458679, -0.8550656735897064, -1.18178191781044]|94535.0078125000000000|      2.00000000|[15, 2, 0, 1]                                                              | | GPS sucess | actual_k=2
       2|[-0.428474741987884, -0.7226527836173773, -0.6699505299329758, -0.484474278986454, -0.9609687551856041, -0.9887298196554184, -0.7066208124160767, -0.7841751724481583, -1.0262218154966831, -1.6180313229560852, -1.1931573152542114, -1.4543160386383533, -0.9330406188964844, -1.2465374916791916, -0.8368582539260387, -0.7720180749893188, -0.9700391888618469, -0.4983508214354515, -0.6861891150474548, -0.5190423205494881, -1.2495960220694542, -0.7561671882867813, -0.7629677057266235, -0.8181965351104736, -1.277053914964199, -0.7045579105615616, -1.097376026213169, -1.2015101909637451, -1.1808029189705849, -0.8095600977540016, -1.0997301936149597, -0.6895788684487343, -0.6266830787062645, -0.613237202167511, -1.0245918594300747, -1.224596630781889, -1.0013587325811386, -0.8375018909573555, -1.5158547759056091, -0.59356889128685, -0.3702336438000202, -0.9838754385709763, -1.2174309194087982, -0.7491489797830582, -0.7798074223101139, -0.7662476524710655, -1.1198351979255676, -0.5532107055187225, -0.9570700600743294, -1.1716353818774223]|89813.7421875000000000|      4.00000000|[29, 4, 0, 2]                                                              | | GPS sucess | actual_k=2
      84|[-0.0193157068302978, -0.0730303892524136, 0.207397287765176, -0.2260372111401164, 0.1983021517924424, -0.2004147026939786, -0.3281354819868598, -0.1401229873378903, -0.3992831309698472, -0.5021938722203169, -0.1000822840923553, -0.1246380743066332, 0.4033377487147899, -0.5649221811971918, -0.1195784026416973, 0.1559547879889081, 0.486770825771046, 1.7227242717646527, -1.1067921402916747, 0.3409643481659774, 0.0381356590819702, -0.6372154255087717, 0.1744890335057045, -0.1827164793007593, -0.1993705921184287, -0.2441480320228696, 0.2062531501775872, -0.3975429212939581, -0.303635457461393, -0.0711859825846079, -0.1409104339172725, -0.2840254532161471, 0.2055967671018177, -0.0810486266347646, 0.0005511583618094, 0.2543015671350033, -0.0673604619400836, -0.2704018366250517, -0.1310968453670767, -0.2011047317956579, -0.2610069612927635, 0.2990494104397698, -0.3403899849631811, -0.061409705092305, 0.10338919647156, 0.176135697453839, -0.5940177675864987, 0.0942363131800225, -0.341239175193535, -0.6271644657610123]|950.4712524414062500|      1.00000000|[4290, 672, 0, 336]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      85|[-0.0394994285866708, 0.2190986023543862, 0.3536095316416522, -0.1191351332675678, 0.2951043610221833, -0.3923263848515839, -0.2750203417799306, 0.0306208108683123, -0.4383515713649979, -0.3758461433250974, 0.1830933907127849, -0.2297755409133791, 0.6231942060301576, -0.6802242037100132, -0.3301087425104254, 0.3357942013606655, 0.3681052395866747, 1.5349055507173508, -0.91839500430762, 0.4079430100473586, 0.1217152209007595, -0.6568197423699952, -0.0045974615556943, -0.0720202652545319, -0.2023133173744682, -0.1824314176273802, 0.1677543430146086, -0.309927578434652, -0.1307584671982762, -0.0714308156839138, -0.2013478292133821, -0.2105239110857428, 0.2156686728546246, -0.1710766054012376, 0.1195638402068137, 0.1092679420346303, -0.0187753695156435, -0.3853832880573645, 0.0666230931715361, -0.2139398379429269, -0.1565546683436745, 0.2143302172246604, -0.5697027925008964, -0.0553359803399885, 0.0380212661943329, 0.1900602378318678, -0.3296494380404607, 0.1719678511109486, -0.3414778218847963, -0.2896155426092247]|899.0675659179687500|      2.00000000|[4329, 678, 0, 339]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      86|[-0.0394994285866708, 0.2190986023543862, 0.3536095316416522, -0.1191351332675678, 0.2951043610221833, -0.3923263848515839, -0.2750203417799306, 0.0306208108683123, -0.4383515713649979, -0.3758461433250974, 0.1830933907127849, -0.2297755409133791, 0.6231942060301576, -0.6802242037100132, -0.3301087425104254, 0.3357942013606655, 0.3681052395866747, 1.5349055507173508, -0.91839500430762, 0.4079430100473586, 0.1217152209007595, -0.6568197423699952, -0.0045974615556943, -0.0720202652545319, -0.2023133173744682, -0.1824314176273802, 0.1677543430146086, -0.309927578434652, -0.1307584671982762, -0.0714308156839138, -0.2013478292133821, -0.2105239110857428, 0.2156686728546246, -0.1710766054012376, 0.1195638402068137, 0.1092679420346303, -0.0187753695156435, -0.3853832880573645, 0.0666230931715361, -0.2139398379429269, -0.1565546683436745, 0.2143302172246604, -0.5697027925008964, -0.0553359803399885, 0.0380212661943329, 0.1900602378318678, -0.3296494380404607, 0.1719678511109486, -0.3414778218847963, -0.2896155426092247]|899.0675659179687500|      1.00000000|[4394, 688, 0, 344]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      87|[-0.1042006835866018, 0.3010539815172592, 0.0330911281423518, -0.3061985822101538, 0.357039701612839, -0.5915533046036916, -0.132837391308897, 0.1738307433622056, -0.587103007513444, -0.4375700083202471, 0.1437903277097406, -0.258537503665178, 0.5592104231889128, -0.6333637948854345, -0.1209213299770508, 0.4843858233968886, 0.5336065268496716, 1.4851780308208957, -0.8186014135657718, 0.5171558528666083, 0.0870776836530794, -0.5888881759054527, -0.1052380685082332, -0.3251503555514216, -0.1429980714100662, -0.0906030363566155, 0.0572979065056285, -0.1776558555740965, 0.0324260749682491, 0.0480760692954636, -0.0677083238976328, -0.1265300473516689, 0.23964215279937, 0.1768351579229038, 0.0679576869004139, 0.1913748791514946, -0.1580834865481214, -0.3370378002456084, -0.0086587619802965, 0.0938782773816623, -0.1258111519277192, 0.080110963023595, -0.3016865326023709, -0.0745826200683635, 0.1056166165863902, 0.171657052508751, -0.194736631866977, 0.2767383575233108, -0.2317091055664435, -0.0973703776485096]|707.4635009765625000|      2.00000000|[4433, 694, 0, 347]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      88|[-0.1042006835866018, 0.3010539815172592, 0.0330911281423518, -0.3061985822101538, 0.357039701612839, -0.5915533046036916, -0.132837391308897, 0.1738307433622056, -0.587103007513444, -0.4375700083202471, 0.1437903277097406, -0.258537503665178, 0.5592104231889128, -0.6333637948854345, -0.1209213299770508, 0.4843858233968886, 0.5336065268496716, 1.4851780308208957, -0.8186014135657718, 0.5171558528666083, 0.0870776836530794, -0.5888881759054527, -0.1052380685082332, -0.3251503555514216, -0.1429980714100662, -0.0906030363566155, 0.0572979065056285, -0.1776558555740965, 0.0324260749682491, 0.0480760692954636, -0.0677083238976328, -0.1265300473516689, 0.23964215279937, 0.1768351579229038, 0.0679576869004139, 0.1913748791514946, -0.1580834865481214, -0.3370378002456084, -0.0086587619802965, 0.0938782773816623, -0.1258111519277192, 0.080110963023595, -0.3016865326023709, -0.0745826200683635, 0.1056166165863902, 0.171657052508751, -0.194736631866977, 0.2767383575233108, -0.2317091055664435, -0.0973703776485096]|707.4635009765625000|      1.00000000|[4497, 704, 0, 352]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      89|[-0.0253418300742402, 0.4533242179418289, -0.020077919812013, -0.2153246192622025, 0.1355051512752816, -0.489256895494471, -0.0716051798072627, 0.3506141483283474, -0.6263889324004882, -0.2400316660101436, 0.1980803645495229, -0.2292870778782924, 0.333631414439481, -0.3953443576768076, -0.090236521559877, 0.5319014930109764, 0.4468293167858046, 1.6599876485734215, -0.8729723174082467, 0.4368431410739084, 0.0236383447427003, -0.4662941487111094, -0.3551922358826079, -0.1262271199308729, -0.2542431912765152, 0.0167190321270771, 0.0736545022267298, -0.2583615009410537, 0.0001604084717819, -0.0656071732126987, -0.0338227454464288, -0.1277944760649445, 0.2967612305397985, -0.1538855651662627, 0.2083707504488763, 0.0201425413242199, -0.0603194414617003, -0.5944615066382182, -0.0129605146343512, 0.2593036432122525, -0.0453877925018682, -0.1109659766985172, -0.446772341309198, 0.1756946029713455, -0.2000714653813279, 0.1692464696870759, -0.2637964603078622, 0.3369481001524453, -0.1902589842999368, -0.1163406973187481]|692.3472290039062500|      2.00000000|[4535, 710, 0, 355]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      90|[-0.0253418300742402, 0.4533242179418289, -0.020077919812013, -0.2153246192622025, 0.1355051512752816, -0.489256895494471, -0.0716051798072627, 0.3506141483283474, -0.6263889324004882, -0.2400316660101436, 0.1980803645495229, -0.2292870778782924, 0.333631414439481, -0.3953443576768076, -0.090236521559877, 0.5319014930109764, 0.4468293167858046, 1.6599876485734215, -0.8729723174082467, 0.4368431410739084, 0.0236383447427003, -0.4662941487111094, -0.3551922358826079, -0.1262271199308729, -0.2542431912765152, 0.0167190321270771, 0.0736545022267298, -0.2583615009410537, 0.0001604084717819, -0.0656071732126987, -0.0338227454464288, -0.1277944760649445, 0.2967612305397985, -0.1538855651662627, 0.2083707504488763, 0.0201425413242199, -0.0603194414617003, -0.5944615066382182, -0.0129605146343512, 0.2593036432122525, -0.0453877925018682, -0.1109659766985172, -0.446772341309198, 0.1756946029713455, -0.2000714653813279, 0.1692464696870759, -0.2637964603078622, 0.3369481001524453, -0.1902589842999368, -0.1163406973187481]|692.3472290039062500|      1.00000000|[4609, 722, 0, 361]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      91|[-0.0253418300742402, 0.4533242179418289, -0.020077919812013, -0.2153246192622025, 0.1355051512752816, -0.489256895494471, -0.0716051798072627, 0.3506141483283474, -0.6263889324004882, -0.2400316660101436, 0.1980803645495229, -0.2292870778782924, 0.333631414439481, -0.3953443576768076, -0.090236521559877, 0.5319014930109764, 0.4468293167858046, 1.6599876485734215, -0.8729723174082467, 0.4368431410739084, 0.0236383447427003, -0.4662941487111094, -0.3551922358826079, -0.1262271199308729, -0.2542431912765152, 0.0167190321270771, 0.0736545022267298, -0.2583615009410537, 0.0001604084717819, -0.0656071732126987, -0.0338227454464288, -0.1277944760649445, 0.2967612305397985, -0.1538855651662627, 0.2083707504488763, 0.0201425413242199, -0.0603194414617003, -0.5944615066382182, -0.0129605146343512, 0.2593036432122525, -0.0453877925018682, -0.1109659766985172, -0.446772341309198, 0.1756946029713455, -0.2000714653813279, 0.1692464696870759, -0.2637964603078622, 0.3369481001524453, -0.1902589842999368, -0.1163406973187481]|692.3472290039062500|      0.50000000|[4675, 732, 0, 366]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      92|[-0.0119951207632318, 0.4045411018992149, 0.0799172909547793, -0.2940066246676285, 0.0552230889831826, -0.3738522151231866, -0.1465800147262385, 0.186136367867036, -0.5762976992960208, -0.1948886540527366, 0.2989362067822271, -0.2942350182874759, 0.4198417845032627, -0.3787573815509712, -0.1443649858712383, 0.5760025598983551, 0.3614676051049154, 1.5225111894278756, -0.7920202393042275, 0.389873276556458, -0.0025201557200702, -0.4665146626137139, -0.3718305260196604, -0.0758333895288801, -0.3038804269775993, -0.023234669071024, 0.0732073556322055, -0.206945327363745, -0.0838922436488083, -0.125387130149535, -0.072058327857718, -0.0504096614449265, 0.3238837411369083, -0.1296203932062665, 0.2407436535276708, 0.0764990123561242, -0.0143298386575163, -0.5929720182302487, 0.0410520968740183, 0.3037149932538803, -0.1158178179602041, 0.0126830691264873, -0.3937528139633023, 0.1471158037534061, -0.2282086332970298, 0.3218662040935471, -0.1507259127271432, 0.4165264849094872, -0.1293400086784749, -0.0896973335598265]|644.5105590820312500|      1.00000000|[4689, 734, 0, 367]                                                        | | GPS sucess | actual_k=2
      93|[0.0069799769228205, 0.2070026217365943, -0.0926385878036512, -0.1004390953469116, 0.1152920539413735, -0.2287339636802773, 0.1309532780441472, 0.1771660066640808, -0.4165059316988223, -0.2879809987540267, 0.1925015262607389, -0.2016815070255359, 0.2933633210919315, -0.6331571580097115, -0.2347438514708706, 0.5776660435776497, 0.4125618092923086, 1.5274869292943707, -0.5924638885962197, 0.2533837362179418, -0.0122629297893794, -0.649977043976629, -0.453174594070045, -0.0476873330705261, -0.1602879650339729, -0.2371443099792652, 0.2239316325324969, -0.2732947368843711, -0.2804982389462403, -0.1564012261413849, -0.1756725985448213, -0.1257945614187959, 0.0705375363792178, 0.0355901220544299, 0.1722863182939825, 0.0628157090968111, 0.2488310457228243, -0.4267170060756695, 0.1941347358529764, 0.2149538126146134, 0.1186495990415201, 0.0437424273954636, -0.3084025240224682, 0.4241539607396427, -0.1656249185734427, 0.3823400336013749, -0.2495600846183557, 0.4205954779414658, -0.166410454394856, -0.2061992609356199]|587.5052490234375000|      2.00000000|[4727, 740, 0, 370]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=2
      94|[0.0069799769228205, 0.2070026217365943, -0.0926385878036512, -0.1004390953469116, 0.1152920539413735, -0.2287339636802773, 0.1309532780441472, 0.1771660066640808, -0.4165059316988223, -0.2879809987540267, 0.1925015262607389, -0.2016815070255359, 0.2933633210919315, -0.6331571580097115, -0.2347438514708706, 0.5776660435776497, 0.4125618092923086, 1.5274869292943707, -0.5924638885962197, 0.2533837362179418, -0.0122629297893794, -0.649977043976629, -0.453174594070045, -0.0476873330705261, -0.1602879650339729, -0.2371443099792652, 0.2239316325324969, -0.2732947368843711, -0.2804982389462403, -0.1564012261413849, -0.1756725985448213, -0.1257945614187959, 0.0705375363792178, 0.0355901220544299, 0.1722863182939825, 0.0628157090968111, 0.2488310457228243, -0.4267170060756695, 0.1941347358529764, 0.2149538126146134, 0.1186495990415201, 0.0437424273954636, -0.3084025240224682, 0.4241539607396427, -0.1656249185734427, 0.3823400336013749, -0.2495600846183557, 0.4205954779414658, -0.166410454394856, -0.2061992609356199]|587.5052490234375000|      1.00000000|[4791, 750, 0, 375]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      95|[0.0069799769228205, 0.2070026217365943, -0.0926385878036512, -0.1004390953469116, 0.1152920539413735, -0.2287339636802773, 0.1309532780441472, 0.1771660066640808, -0.4165059316988223, -0.2879809987540267, 0.1925015262607389, -0.2016815070255359, 0.2933633210919315, -0.6331571580097115, -0.2347438514708706, 0.5776660435776497, 0.4125618092923086, 1.5274869292943707, -0.5924638885962197, 0.2533837362179418, -0.0122629297893794, -0.649977043976629, -0.453174594070045, -0.0476873330705261, -0.1602879650339729, -0.2371443099792652, 0.2239316325324969, -0.2732947368843711, -0.2804982389462403, -0.1564012261413849, -0.1756725985448213, -0.1257945614187959, 0.0705375363792178, 0.0355901220544299, 0.1722863182939825, 0.0628157090968111, 0.2488310457228243, -0.4267170060756695, 0.1941347358529764, 0.2149538126146134, 0.1186495990415201, 0.0437424273954636, -0.3084025240224682, 0.4241539607396427, -0.1656249185734427, 0.3823400336013749, -0.2495600846183557, 0.4205954779414658, -0.166410454394856, -0.2061992609356199]|587.5052490234375000|      0.50000000|[4866, 762, 0, 381]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
