k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604166286054351|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
      66|[3.666986896460503, 4.2173487993097565, 4.63658598289492, 3.833004056115085, 2.8463306959897516, 3.8864732123890775, 4.735225894902285, 4.133459771296439, 3.9871815039424137, 4.194047112685466, 4.119403194643863, 3.9763345920734694, 4.720137621288453, 4.480161951696951, 1.0709481824506875, 3.7588356565827667, 1.7901225502209543, 0.2367149842208536, 2.7066514561393453, 1.8172360543282937, 3.2437257852712493, 2.1866982236098584, 3.885338173372495, 1.4434938018462673, 3.8716217217590505, 1.80535267964454, 2.7120855441069875, 4.399521037606782, 4.1667647550818225, 4.360737717870756, 4.205243713202872, 3.4765450462960876, 3.5069475578856353, 2.8092065733285265, 3.6975896265735217, 4.406966021160897, 3.3838918716113793, 2.9856453811259716, 3.7590802145187574, 4.53468264900375, 4.241451514052308, 2.351252577104645, 0.9617709466999497, 4.548864837443, 3.57763293689809, 4.377550153210463, 0.5837415468323168, 3.14887916942468, 3.4057029927278157, 3.4519152221978926]|285.0541014016250756|      0.25000000|[4026, 264, 66, 132]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      67|[3.6713937599560618, 4.260124340601134, 4.683297833598895, 3.821631152306187, 2.8139770192332976, 3.8475177644511187, 4.720473586313784, 4.104227851546246, 3.9684374147028976, 4.209615428608449, 4.115926978668429, 3.964562040204354, 4.719977498860835, 4.499720007238375, 0.9585148967903971, 3.7542523680834314, 1.6856361116636303, 0.2538019096015953, 2.6976951917932843, 1.8571528915060243, 3.2548595660266275, 2.201908568801632, 3.8790694985739673, 1.3834281569932976, 3.8780964237887123, 1.828403179589945, 2.7017438347760283, 4.390839249968815, 4.131868639030809, 4.337276337096512, 4.198689871244664, 3.4877116004311985, 3.5085826263316457, 2.8218184615855546, 3.7182997268973352, 4.406312701620368, 3.3565468351928702, 3.01264253859363, 3.740535902076719, 4.515744544900466, 4.1905827962211815, 2.3826203369074133, 1.0297905111158439, 4.542560705969798, 3.5895086692387648, 4.371535461414422, 0.4927067818444613, 3.1534439292729095, 3.397541477964661, 3.409762019645515]|282.3349597821205066|      0.50000000|[4087, 268, 67, 134]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      68|[3.639216383180603, 4.272156655117248, 4.6968425065831925, 3.892747657216827, 2.8851948252950157, 3.909501814760779, 4.63978083774864, 4.119898372008537, 3.9125100998402678, 4.221151250559611, 4.144170196907743, 3.977883322491956, 4.685138316444135, 4.496665318613903, 1.0322381823559, 3.805440282621077, 1.702035263473372, 0.377842995257432, 2.7075218132037175, 1.9057530471020818, 3.3217173263324438, 2.310964475682864, 3.939261117616333, 1.403328305133353, 3.8253155300587505, 1.7147904058462038, 2.708033457039661, 4.374761433011575, 4.265105554146334, 4.3924687111026595, 4.142331700034822, 3.624984016144361, 3.580216397007949, 2.7962680681852063, 3.8508500181181375, 4.3400567527318925, 3.301345158765945, 2.953001729010316, 3.6920337037585114, 4.4950249137505836, 4.2536852603845485, 2.4661852050296544, 0.8120303719329338, 4.627288883308912, 3.6353882151798267, 4.422691717798074, 0.5590496602475299, 3.128317859820095, 3.4244794791420983, 3.3471973212005355]|279.4060913856708339|      1.00000000|[4148, 272, 68, 136]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      69|[3.639216383180603, 4.272156655117248, 4.6968425065831925, 3.892747657216827, 2.8851948252950157, 3.909501814760779, 4.63978083774864, 4.119898372008537, 3.9125100998402678, 4.221151250559611, 4.144170196907743, 3.977883322491956, 4.685138316444135, 4.496665318613903, 1.0322381823559, 3.805440282621077, 1.702035263473372, 0.377842995257432, 2.7075218132037175, 1.9057530471020818, 3.3217173263324438, 2.310964475682864, 3.939261117616333, 1.403328305133353, 3.8253155300587505, 1.7147904058462038, 2.708033457039661, 4.374761433011575, 4.265105554146334, 4.3924687111026595, 4.142331700034822, 3.624984016144361, 3.580216397007949, 2.7962680681852063, 3.8508500181181375, 4.3400567527318925, 3.301345158765945, 2.953001729010316, 3.6920337037585114, 4.4950249137505836, 4.2536852603845485, 2.4661852050296544, 0.8120303719329338, 4.627288883308912, 3.6353882151798267, 4.422691717798074, 0.5590496602475299, 3.128317859820095, 3.4244794791420983, 3.3471973212005355]|279.4060913856708339|      0.50000000|[4209, 276, 69, 138]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      70|[3.718490748865503, 4.317386426052062, 4.685819188155053, 3.838461075777783, 2.9701723712686245, 3.894711727135037, 4.617790246953492, 4.150307706567199, 3.9761659678265686, 4.287808611448621, 4.250445041748016, 3.9337536922383243, 4.627556623779084, 4.446563295095595, 0.8599270378882844, 3.868370559735465, 1.5474464846158755, 0.4222465801773128, 2.6963128907947516, 2.014903447891251, 3.2889298453896845, 2.427610859617312, 4.009373777458792, 1.3259787577001079, 3.8487836965680193, 1.7487002120395836, 2.7573381435649553, 4.441300962087375, 4.312696055571609, 4.4044191037379115, 4.250921222291342, 3.6908210160147297, 3.662161680579356, 2.9449512290063464, 3.793260423408561, 4.38594870048816, 3.230162184098737, 2.984173737306996, 3.7902821401807834, 4.531528153210727, 4.268747083572252, 2.5451706275955823, 0.8943348065482256, 4.675184439206516, 3.617454708238579, 4.4986252536534135, 0.4978422378310731, 3.12646345975658, 3.432250507419146, 3.3826563965145002]|276.8595763928320252|      1.00000000|[4270, 280, 70, 140]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      71|[3.718490748865503, 4.317386426052062, 4.685819188155053, 3.838461075777783, 2.9701723712686245, 3.894711727135037, 4.617790246953492, 4.150307706567199, 3.9761659678265686, 4.287808611448621, 4.250445041748016, 3.9337536922383243, 4.627556623779084, 4.446563295095595, 0.8599270378882844, 3.868370559735465, 1.5474464846158755, 0.4222465801773128, 2.6963128907947516, 2.014903447891251, 3.2889298453896845, 2.427610859617312, 4.009373777458792, 1.3259787577001079, 3.8487836965680193, 1.7487002120395836, 2.7573381435649553, 4.441300962087375, 4.312696055571609, 4.4044191037379115, 4.250921222291342, 3.6908210160147297, 3.662161680579356, 2.9449512290063464, 3.793260423408561, 4.38594870048816, 3.230162184098737, 2.984173737306996, 3.7902821401807834, 4.531528153210727, 4.268747083572252, 2.5451706275955823, 0.8943348065482256, 4.675184439206516, 3.617454708238579, 4.4986252536534135, 0.4978422378310731, 3.12646345975658, 3.432250507419146, 3.3826563965145002]|276.8595763928320252|      0.50000000|[4331, 284, 71, 142]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      72|[3.8291947477258144, 4.410254086925781, 4.686211008679287, 3.971240917471513, 2.958019362800034, 3.9887796362041326, 4.6213378710419555, 4.1843754286440795, 3.9947352677704373, 4.336406492071658, 4.299273511285812, 4.023749870748153, 4.669022943525107, 4.3611983542994235, 0.9644208589604821, 3.862731420306988, 1.709561047920319, 0.4519366016650588, 2.728425396621342, 2.0288447278931567, 3.33201239828253, 2.541233601011213, 4.07955760918183, 1.4521780279063068, 3.9141996559900942, 1.7144878519117301, 2.8671382195837087, 4.467159039607028, 4.366585968252883, 4.404107449673282, 4.252207653470837, 3.678799109433787, 3.78076478860102, 2.91916563514168, 3.850760136964507, 4.380921455567085, 3.187824254279179, 2.968530455694014, 3.848855746073268, 4.592777472797966, 4.355637349683187, 2.618837839033947, 0.7617527101815024, 4.646726435247055, 3.649656782339356, 4.58559584569529, 0.6106458121635463, 3.13497792694019, 3.444254884794645, 3.435113433488751]|270.9648588435844658|      1.00000000|[4392, 288, 72, 144]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      73|[3.8291947477258144, 4.410254086925781, 4.686211008679287, 3.971240917471513, 2.958019362800034, 3.9887796362041326, 4.6213378710419555, 4.1843754286440795, 3.9947352677704373, 4.336406492071658, 4.299273511285812, 4.023749870748153, 4.669022943525107, 4.3611983542994235, 0.9644208589604821, 3.862731420306988, 1.709561047920319, 0.4519366016650588, 2.728425396621342, 2.0288447278931567, 3.33201239828253, 2.541233601011213, 4.07955760918183, 1.4521780279063068, 3.9141996559900942, 1.7144878519117301, 2.8671382195837087, 4.467159039607028, 4.366585968252883, 4.404107449673282, 4.252207653470837, 3.678799109433787, 3.78076478860102, 2.91916563514168, 3.850760136964507, 4.380921455567085, 3.187824254279179, 2.968530455694014, 3.848855746073268, 4.592777472797966, 4.355637349683187, 2.618837839033947, 0.7617527101815024, 4.646726435247055, 3.649656782339356, 4.58559584569529, 0.6106458121635463, 3.13497792694019, 3.444254884794645, 3.435113433488751]|270.9648588435844658|      0.50000000|[4453, 292, 73, 146]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      74|[3.8942553418261068, 4.446219589313094, 4.666397370144565, 4.050326322775257, 2.9982305952636987, 3.9913294371221166, 4.63983481658305, 4.22060793039046, 3.9121441863272417, 4.391979869304946, 4.195319863841889, 4.075260086235705, 4.643526414620698, 4.400922511123509, 0.886496660616896, 3.930285699695996, 1.6081500272059095, 0.5027487745929204, 2.6523573660159565, 2.0124707137118527, 3.359081045706811, 2.5300087059005696, 4.158042755551127, 1.3830030008672787, 4.005451361567073, 1.7887407673716649, 2.999922560474628, 4.525689420348329, 4.348477498924528, 4.46305768783839, 4.248591055491024, 3.801134802967063, 3.819505987411609, 2.962134488416195, 3.8667587338219653, 4.550177824462748, 3.2250590294140453, 3.076661688946439, 3.878004007815714, 4.738145575639126, 4.311535171352892, 2.6200573829830627, 0.8491632964855047, 4.711169447062858, 3.568968370900498, 4.574376837141383, 0.4926607206383561, 3.105405210397175, 3.524681619052974, 3.364690009749767]|267.6609190716515059|      1.00000000|[4514, 296, 74, 148]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      75|[3.8942553418261068, 4.446219589313094, 4.666397370144565, 4.050326322775257, 2.9982305952636987, 3.9913294371221166, 4.63983481658305, 4.22060793039046, 3.9121441863272417, 4.391979869304946, 4.195319863841889, 4.075260086235705, 4.643526414620698, 4.400922511123509, 0.886496660616896, 3.930285699695996, 1.6081500272059095, 0.5027487745929204, 2.6523573660159565, 2.0124707137118527, 3.359081045706811, 2.5300087059005696, 4.158042755551127, 1.3830030008672787, 4.005451361567073, 1.7887407673716649, 2.999922560474628, 4.525689420348329, 4.348477498924528, 4.46305768783839, 4.248591055491024, 3.801134802967063, 3.819505987411609, 2.962134488416195, 3.8667587338219653, 4.550177824462748, 3.2250590294140453, 3.076661688946439, 3.878004007815714, 4.738145575639126, 4.311535171352892, 2.6200573829830627, 0.8491632964855047, 4.711169447062858, 3.568968370900498, 4.574376837141383, 0.4926607206383561, 3.105405210397175, 3.524681619052974, 3.364690009749767]|267.6609190716515059|      0.50000000|[4575, 300, 75, 150]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      76|[3.8942553418261068, 4.446219589313094, 4.666397370144565, 4.050326322775257, 2.9982305952636987, 3.9913294371221166, 4.63983481658305, 4.22060793039046, 3.9121441863272417, 4.391979869304946, 4.195319863841889, 4.075260086235705, 4.643526414620698, 4.400922511123509, 0.886496660616896, 3.930285699695996, 1.6081500272059095, 0.5027487745929204, 2.6523573660159565, 2.0124707137118527, 3.359081045706811, 2.5300087059005696, 4.158042755551127, 1.3830030008672787, 4.005451361567073, 1.7887407673716649, 2.999922560474628, 4.525689420348329, 4.348477498924528, 4.46305768783839, 4.248591055491024, 3.801134802967063, 3.819505987411609, 2.962134488416195, 3.8667587338219653, 4.550177824462748, 3.2250590294140453, 3.076661688946439, 3.878004007815714, 4.738145575639126, 4.311535171352892, 2.6200573829830627, 0.8491632964855047, 4.711169447062858, 3.568968370900498, 4.574376837141383, 0.4926607206383561, 3.105405210397175, 3.524681619052974, 3.364690009749767]|267.6609190716515059|      0.25000000|[4636, 304, 76, 152]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      77|[3.884726456203288, 4.498517022218599, 4.68960807311617, 4.049680684464556, 3.0289354840384815, 3.976132649773305, 4.61509412550636, 4.210963270957147, 3.959731887431206, 4.366610575463482, 4.225740186188835, 4.10201175068493, 4.652173420255169, 4.433906018625936, 0.9108810406562433, 3.9506099597404054, 1.6585594772998973, 0.57252909868414, 2.685039202794782, 1.9707080915096817, 3.343902530327894, 2.576779304837956, 4.194948933882121, 1.4653280970032454, 4.067118908957631, 1.7953954803927203, 3.0276032226349345, 4.542325292312616, 4.37689852258821, 4.511150778551201, 4.257434980555456, 3.8190927438166895, 3.8755640810373966, 2.956646999369858, 3.901721244540548, 4.525829490111587, 3.233579809624861, 3.0992249394673705, 3.8970344994056694, 4.790141775946787, 4.377071955801006, 2.648188432116755, 0.833484409102841, 4.742978433090917, 3.548596712827294, 4.571749599318806, 0.5513650933096277, 3.1329385904554625, 3.5662337800027477, 3.3610998624032606]|264.0994517586641450|      0.50000000|[4697, 308, 77, 154]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      78|[4.00863965081467, 4.6179838632748345, 4.728355746673274, 4.12377516167536, 2.9751950561050036, 3.9815013640279746, 4.6947420516623, 4.20685612748793, 3.968697854237529, 4.401794102176398, 4.271898585434971, 4.0851152552098045, 4.667045090491714, 4.423030843102457, 0.8884561479301192, 4.032717676168147, 1.6862423433181941, 0.7529487569590994, 2.7055813406635862, 2.0423180562362218, 3.269772472650041, 2.6411272529205476, 4.2093704369707226, 1.4635066827361238, 4.16491522329705, 1.6958803032535894, 3.0758970875830065, 4.581920803926404, 4.438858677813, 4.562958242746162, 4.131110111481049, 3.925235750091283, 3.986165090138133, 2.8088519272224968, 3.9000437702641664, 4.566456524504177, 3.3022849856429004, 3.190370163071403, 3.9315968992934476, 4.794979932286049, 4.4257992564733835, 2.7283920328691216, 0.7761549346263346, 4.709079525980723, 3.6629034886637015, 4.511400252463685, 0.5542082338825245, 3.074350259648456, 3.551714516424714, 3.302972404354887]|261.7379453185939155|      1.00000000|[4758, 312, 78, 156]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      79|[4.00863965081467, 4.6179838632748345, 4.728355746673274, 4.12377516167536, 2.9751950561050036, 3.9815013640279746, 4.6947420516623, 4.20685612748793, 3.968697854237529, 4.401794102176398, 4.271898585434971, 4.0851152552098045, 4.667045090491714, 4.423030843102457, 0.8884561479301192, 4.032717676168147, 1.6862423433181941, 0.7529487569590994, 2.7055813406635862, 2.0423180562362218, 3.269772472650041, 2.6411272529205476, 4.2093704369707226, 1.4635066827361238, 4.16491522329705, 1.6958803032535894, 3.0758970875830065, 4.581920803926404, 4.438858677813, 4.562958242746162, 4.131110111481049, 3.925235750091283, 3.986165090138133, 2.8088519272224968, 3.9000437702641664, 4.566456524504177, 3.3022849856429004, 3.190370163071403, 3.9315968992934476, 4.794979932286049, 4.4257992564733835, 2.7283920328691216, 0.7761549346263346, 4.709079525980723, 3.6629034886637015, 4.511400252463685, 0.5542082338825245, 3.074350259648456, 3.551714516424714, 3.302972404354887]|261.7379453185939155|      0.50000000|[4819, 316, 79, 158]                                                       |  | used linear model with 65 points | iterate failure | actual_k=4
      80|[4.038445956470162, 4.609773016976972, 4.795928109500819, 4.11520087889245, 3.070044851747354, 4.050554581311541, 4.644290403877537, 4.235533141142085, 3.9117852032793357, 4.411585087576046, 4.273512754167187, 4.139058916275423, 4.711798888551685, 4.419076375950618, 0.9403770309514845, 4.03873672861411, 1.668952401418191, 0.8785869594547301, 2.8498358032161364, 2.0260086188183237, 3.324105698393744, 2.614815087406428, 4.239822706490658, 1.4415132371281008, 4.2330563315670116, 1.849434601272564, 3.1882732097954567, 4.606695811905001, 4.4247746495349505, 4.516300175497142, 4.174784210265919, 3.8951626496258527, 4.154911861720121, 2.944850729601108, 3.9464070335709023, 4.602865852696874, 3.3244064637856283, 3.189029058164392, 3.9429251104890923, 4.8990964849252485, 4.491912261151683, 2.7211607523142605, 0.9415502887480223, 4.6797891605404525, 3.6188933945648376, 4.619816196319824, 0.5032563650782674, 3.0620325423730375, 3.447683394627251, 3.228113813129459]|258.5701646578743862|      1.00000000|[4880, 320, 80, 160]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
