k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3153139582005303, 0.070811278971982, 0.2676926718006808, -0.0558639316053428, 0.1132170642813083, 0.2880322540695274, 0.1198226328711579, -0.1302651416186247, 0.1209207000504, -0.0230766300417583, 0.1726805296599087, 0.1627308172650578, 0.0055131224878058, 0.1377383255307336, 0.2010211607854459, 0.133089840749009, 0.1324342687660378, 0.1201740704523116, 0.0345121327790299, 0.1623518506191423, 0.0944262094270051, -0.0329350476280941, 0.2469284605976843, 0.0642463523140003, 0.2135736314199267, 0.1096278796536011, 0.135660877870958, 0.0697265884212118, 0.131514684781712, 0.0814068557873715, 0.1379703341624633, -0.0354129944948349, 0.1372774941376312, 0.1682545494182158, -0.0185242942256021, 0.1515387697266148, 0.0747038172468084, 0.1046878333371786, 0.0679820444949969, 0.0500507966641981, 0.0646552824701091, 0.0256223427022026, -0.0477000097515355, -0.0265600394769159, 0.1502887735401976, 0.215608201763497, 0.3059431076198918, -0.0094046010071474, 0.1240853895014895, 0.072437342566998]|1750.4018014062999100|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
      78|[3.4244173852415596, 4.175155747324602, 4.891501340517439, 4.660926493079746, 3.0256054522752653, 4.2100128817155715, 4.904903003119127, 4.1152996006896805, 4.723582022394749, 4.1626638364924, 4.536912900445773, 4.199772240565451, 4.160869213593368, 4.200471410640983, 1.5060963541586474, 4.381093442985824, 1.4073325708718916, 0.9526983858312291, 2.7243118521818994, 2.143856603837707, 3.0634260275368956, 2.111448245523107, 4.60329285405548, 1.2979843187752371, 3.502526979094494, 2.115239685917545, 2.614761463970098, 4.631436298222347, 4.7128888502657365, 4.456604102577419, 4.032911708019252, 4.066654376930225, 4.1026709753451005, 2.955231487934585, 4.719416662913046, 4.8642941509993864, 3.3970836060451237, 2.4322779715412834, 4.188516422145224, 4.5275916348904826, 4.556707148009608, 2.8732599873250333, 0.5462081988756967, 4.555054824610421, 3.627504421261792, 5.014299665270868, 0.2953277157831362, 3.202007935777924, 3.5340750707113937, 3.086690644623852]|265.8267085523206106|      0.25000000|[4446, 624, 78, 156]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      79|[3.4485429616079846, 4.184574482373091, 4.88930079645951, 4.70457501557467, 3.0254235974020633, 4.2710609843535385, 4.964433993055092, 4.123117070477592, 4.737402516148147, 4.17127510551261, 4.482591792831396, 4.237118152125866, 4.14288079773635, 4.183802595476645, 1.5023029089510043, 4.418117091570425, 1.5026129018351997, 0.9805068543957837, 2.7239642383984153, 2.127105380119377, 3.1526906943124318, 2.157480886052405, 4.622550612934793, 1.3266538771345249, 3.4753368015422863, 2.1044479392365543, 2.623754394703344, 4.646541419839161, 4.718453796024578, 4.481441196890436, 4.056816051208394, 4.097191398078611, 4.09350590878303, 2.9421318617474403, 4.724795316024075, 4.835453901809994, 3.4236740597763458, 2.499333222398186, 4.221832854316668, 4.5714373366022905, 4.585436084030192, 2.901508951130436, 0.5229307554898707, 4.579829675973763, 3.628456881667906, 5.048563005740202, 0.3676360998681261, 3.184463965489779, 3.5131366634786554, 3.1311913306636714]|263.5487968836378059|      0.50000000|[4503, 632, 79, 158]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      80|[3.4485429616079846, 4.184574482373091, 4.88930079645951, 4.70457501557467, 3.0254235974020633, 4.2710609843535385, 4.964433993055092, 4.123117070477592, 4.737402516148147, 4.17127510551261, 4.482591792831396, 4.237118152125866, 4.14288079773635, 4.183802595476645, 1.5023029089510043, 4.418117091570425, 1.5026129018351997, 0.9805068543957837, 2.7239642383984153, 2.127105380119377, 3.1526906943124318, 2.157480886052405, 4.622550612934793, 1.3266538771345249, 3.4753368015422863, 2.1044479392365543, 2.623754394703344, 4.646541419839161, 4.718453796024578, 4.481441196890436, 4.056816051208394, 4.097191398078611, 4.09350590878303, 2.9421318617474403, 4.724795316024075, 4.835453901809994, 3.4236740597763458, 2.499333222398186, 4.221832854316668, 4.5714373366022905, 4.585436084030192, 2.901508951130436, 0.5229307554898707, 4.579829675973763, 3.628456881667906, 5.048563005740202, 0.3676360998681261, 3.184463965489779, 3.5131366634786554, 3.1311913306636714]|263.5487968836378059|      0.25000000|[4560, 640, 80, 160]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      81|[3.4752326934551485, 4.217322617932889, 4.933385710419745, 4.724031123951884, 3.035148152229046, 4.3061658623623424, 4.936234625958033, 4.171250858003429, 4.769296860586616, 4.235616307734242, 4.5103303347060155, 4.295795769315418, 4.129475443911196, 4.197674811952531, 1.4480478766920082, 4.4630992045181594, 1.4499994888239631, 1.0401255152934243, 2.726560811657557, 2.121212572977535, 3.166946764173575, 2.181275127972548, 4.65084227689287, 1.3288965068708622, 3.5386623482391166, 2.0849804654385724, 2.669665535837219, 4.648238210650253, 4.757270364246478, 4.5069477150795, 4.10340251871931, 4.105470035429257, 4.121419547851506, 2.962893717895131, 4.735687309982722, 4.84446081619361, 3.4471284963781743, 2.5545377560831697, 4.280830871358167, 4.576734193503024, 4.588690416381526, 2.884068696074645, 0.6176081786293912, 4.579314895932682, 3.6330642013313486, 5.05006416268094, 0.3609399514043719, 3.14183084726748, 3.540109816022348, 3.1325922042956695]|261.2919814366862283|      0.50000000|[4617, 648, 81, 162]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      82|[3.4752326934551485, 4.217322617932889, 4.933385710419745, 4.724031123951884, 3.035148152229046, 4.3061658623623424, 4.936234625958033, 4.171250858003429, 4.769296860586616, 4.235616307734242, 4.5103303347060155, 4.295795769315418, 4.129475443911196, 4.197674811952531, 1.4480478766920082, 4.4630992045181594, 1.4499994888239631, 1.0401255152934243, 2.726560811657557, 2.121212572977535, 3.166946764173575, 2.181275127972548, 4.65084227689287, 1.3288965068708622, 3.5386623482391166, 2.0849804654385724, 2.669665535837219, 4.648238210650253, 4.757270364246478, 4.5069477150795, 4.10340251871931, 4.105470035429257, 4.121419547851506, 2.962893717895131, 4.735687309982722, 4.84446081619361, 3.4471284963781743, 2.5545377560831697, 4.280830871358167, 4.576734193503024, 4.588690416381526, 2.884068696074645, 0.6176081786293912, 4.579314895932682, 3.6330642013313486, 5.05006416268094, 0.3609399514043719, 3.14183084726748, 3.540109816022348, 3.1325922042956695]|261.2919814366862283|      0.25000000|[4674, 656, 82, 164]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      83|[3.503635668980825, 4.242963432614642, 4.920171317738527, 4.741187935247297, 3.084400549925089, 4.317730045569134, 4.9212911722283925, 4.184898994787544, 4.76760029363088, 4.2977230382250164, 4.547539169310866, 4.311559544236723, 4.145868921426765, 4.203771509142187, 1.504445634142789, 4.457152151135689, 1.504843887264608, 1.095161470166303, 2.7668549740496293, 2.1501559534790777, 3.1545156424707677, 2.199222431940999, 4.670342701198515, 1.3600556381301563, 3.5750634521300126, 2.006180721829086, 2.706122572931698, 4.646386283372401, 4.718621349379664, 4.5026622697333485, 4.080439253405193, 4.1501931589753704, 4.1278780506242185, 2.8679719308820166, 4.729393177538289, 4.855388361421688, 3.442280610961928, 2.5568374086909, 4.242858856022147, 4.610262245629695, 4.628447275486551, 2.8847355036373052, 0.5654395776800186, 4.598690054526443, 3.5763857506811534, 4.9938717983887875, 0.3954207787827936, 3.1729094142145606, 3.523437227691445, 3.1246196864608144]|260.5819066300878717|      0.50000000|[4731, 664, 83, 166]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      84|[3.503635668980825, 4.242963432614642, 4.920171317738527, 4.741187935247297, 3.084400549925089, 4.317730045569134, 4.9212911722283925, 4.184898994787544, 4.76760029363088, 4.2977230382250164, 4.547539169310866, 4.311559544236723, 4.145868921426765, 4.203771509142187, 1.504445634142789, 4.457152151135689, 1.504843887264608, 1.095161470166303, 2.7668549740496293, 2.1501559534790777, 3.1545156424707677, 2.199222431940999, 4.670342701198515, 1.3600556381301563, 3.5750634521300126, 2.006180721829086, 2.706122572931698, 4.646386283372401, 4.718621349379664, 4.5026622697333485, 4.080439253405193, 4.1501931589753704, 4.1278780506242185, 2.8679719308820166, 4.729393177538289, 4.855388361421688, 3.442280610961928, 2.5568374086909, 4.242858856022147, 4.610262245629695, 4.628447275486551, 2.8847355036373052, 0.5654395776800186, 4.598690054526443, 3.5763857506811534, 4.9938717983887875, 0.3954207787827936, 3.1729094142145606, 3.523437227691445, 3.1246196864608144]|260.5819066300878717|      0.25000000|[4788, 672, 84, 168]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      85|[3.48855765931614, 4.217927283865837, 4.90261848616807, 4.746685255720252, 3.035946203677815, 4.32260797882275, 4.909608299512391, 4.219486562706397, 4.802143228108732, 4.269816620699263, 4.544130590730483, 4.332073639239043, 4.191833695494811, 4.200499727204164, 1.4034510608561435, 4.461673835052034, 1.4288422849034423, 1.110875849582764, 2.7765897024134794, 2.145313730987018, 3.162651588419076, 2.2451091111109838, 4.7001793788399935, 1.358262716633698, 3.6434009537709926, 2.02202386005298, 2.730098588270278, 4.633438199029195, 4.708244909877518, 4.446037319425157, 4.11572666046603, 4.172970377711661, 4.085269710898935, 2.9215654664035906, 4.699458778083201, 4.852437819622489, 3.470003043137066, 2.5943226741200363, 4.27819326558356, 4.620351391772313, 4.641201669314591, 2.9052000051668765, 0.6104959411138456, 4.61987990114171, 3.558909775368923, 4.96999986037514, 0.3150634495467157, 3.196715289414476, 3.5761656236780874, 3.1175463742786023]|259.3601239631972817|      0.50000000|[4845, 680, 85, 170]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      86|[3.48855765931614, 4.217927283865837, 4.90261848616807, 4.746685255720252, 3.035946203677815, 4.32260797882275, 4.909608299512391, 4.219486562706397, 4.802143228108732, 4.269816620699263, 4.544130590730483, 4.332073639239043, 4.191833695494811, 4.200499727204164, 1.4034510608561435, 4.461673835052034, 1.4288422849034423, 1.110875849582764, 2.7765897024134794, 2.145313730987018, 3.162651588419076, 2.2451091111109838, 4.7001793788399935, 1.358262716633698, 3.6434009537709926, 2.02202386005298, 2.730098588270278, 4.633438199029195, 4.708244909877518, 4.446037319425157, 4.11572666046603, 4.172970377711661, 4.085269710898935, 2.9215654664035906, 4.699458778083201, 4.852437819622489, 3.470003043137066, 2.5943226741200363, 4.27819326558356, 4.620351391772313, 4.641201669314591, 2.9052000051668765, 0.6104959411138456, 4.61987990114171, 3.558909775368923, 4.96999986037514, 0.3150634495467157, 3.196715289414476, 3.5761656236780874, 3.1175463742786023]|259.3601239631972817|      0.25000000|[4902, 688, 86, 172]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      87|[3.533524357910128, 4.221036356132088, 4.910072212361562, 4.732313843165062, 2.9994803063742146, 4.326792342765504, 4.8964041729432415, 4.233860952484367, 4.861486805825744, 4.276937686201933, 4.508177674225846, 4.345841009550456, 4.235205895982007, 4.224608563101057, 1.4414365520881125, 4.470569361917736, 1.4690771133584182, 1.1568552196308297, 2.7733206526903644, 2.1598662247690505, 3.157611712758535, 2.249395995921697, 4.765360589894061, 1.4461381326286962, 3.6639616802666115, 2.0181020480274015, 2.780395807378574, 4.641659735652857, 4.747122690203376, 4.473273831536578, 4.153417745866328, 4.162678262560187, 4.111187252616346, 2.9571048845162826, 4.739576098690392, 4.845268792494737, 3.520574410805395, 2.663319474189831, 4.276987051547929, 4.686513532831909, 4.646472101102002, 2.9082428675241405, 0.5942499143263343, 4.683071258819547, 3.5815889557166516, 4.994208315511315, 0.370483915972337, 3.1495384405832074, 3.600327796772061, 3.12681660263416]|256.9332184792782527|      0.50000000|[4959, 696, 87, 174]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      88|[3.533524357910128, 4.221036356132088, 4.910072212361562, 4.732313843165062, 2.9994803063742146, 4.326792342765504, 4.8964041729432415, 4.233860952484367, 4.861486805825744, 4.276937686201933, 4.508177674225846, 4.345841009550456, 4.235205895982007, 4.224608563101057, 1.4414365520881125, 4.470569361917736, 1.4690771133584182, 1.1568552196308297, 2.7733206526903644, 2.1598662247690505, 3.157611712758535, 2.249395995921697, 4.765360589894061, 1.4461381326286962, 3.6639616802666115, 2.0181020480274015, 2.780395807378574, 4.641659735652857, 4.747122690203376, 4.473273831536578, 4.153417745866328, 4.162678262560187, 4.111187252616346, 2.9571048845162826, 4.739576098690392, 4.845268792494737, 3.520574410805395, 2.663319474189831, 4.276987051547929, 4.686513532831909, 4.646472101102002, 2.9082428675241405, 0.5942499143263343, 4.683071258819547, 3.5815889557166516, 4.994208315511315, 0.370483915972337, 3.1495384405832074, 3.600327796772061, 3.12681660263416]|256.9332184792782527|      0.25000000|[5016, 704, 88, 176]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      89|[3.533524357910128, 4.221036356132088, 4.910072212361562, 4.732313843165062, 2.9994803063742146, 4.326792342765504, 4.8964041729432415, 4.233860952484367, 4.861486805825744, 4.276937686201933, 4.508177674225846, 4.345841009550456, 4.235205895982007, 4.224608563101057, 1.4414365520881125, 4.470569361917736, 1.4690771133584182, 1.1568552196308297, 2.7733206526903644, 2.1598662247690505, 3.157611712758535, 2.249395995921697, 4.765360589894061, 1.4461381326286962, 3.6639616802666115, 2.0181020480274015, 2.780395807378574, 4.641659735652857, 4.747122690203376, 4.473273831536578, 4.153417745866328, 4.162678262560187, 4.111187252616346, 2.9571048845162826, 4.739576098690392, 4.845268792494737, 3.520574410805395, 2.663319474189831, 4.276987051547929, 4.686513532831909, 4.646472101102002, 2.9082428675241405, 0.5942499143263343, 4.683071258819547, 3.5815889557166516, 4.994208315511315, 0.370483915972337, 3.1495384405832074, 3.600327796772061, 3.12681660263416]|256.9332184792782527|      0.12500000|[5073, 712, 89, 178]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
      90|[3.553662273124993, 4.229742803117863, 4.912213224294331, 4.751702511673077, 3.0050131011158494, 4.3288262962603, 4.895006602696978, 4.233891061378857, 4.835537203633353, 4.291337116121681, 4.499073839448087, 4.356617166134549, 4.244890529044066, 4.238770253309141, 1.4350567917727688, 4.480616202000587, 1.4289909479050418, 1.188620473455472, 2.7869279019828546, 2.1873156389549218, 3.1655423843088757, 2.270991567905276, 4.759173896392191, 1.437211467829458, 3.6878040301888384, 2.004430388426424, 2.804026345650305, 4.652251768244976, 4.770920132695254, 4.491937285968119, 4.182710278123528, 4.177789520847738, 4.143361685935447, 2.963420836329993, 4.75383425954309, 4.8464854415154415, 3.5227325132082994, 2.701415276151547, 4.281397609524723, 4.709647240954526, 4.666069910973213, 2.904969183497197, 0.5946345270724301, 4.681207158513443, 3.5820921229127656, 5.003334102715283, 0.3280972849774273, 3.1501990993784226, 3.5977454571449883, 3.129232095032781]|255.8702217823250749|      0.25000000|[5130, 720, 90, 180]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      91|[3.602953318672415, 4.250719156071892, 4.894212605905819, 4.7678786891095095, 2.9731611004433054, 4.358124824940223, 4.905322893928249, 4.2616069002127, 4.837611822565344, 4.320595653028968, 4.55847237641601, 4.375489694601044, 4.250070126898368, 4.250135278831574, 1.4444007908724925, 4.52629384522644, 1.4982705357359716, 1.1903230606832307, 2.854892698627003, 2.1986792350871647, 3.169462904415775, 2.3569886756839167, 4.791670903629561, 1.439492047460776, 3.707568940701519, 2.0358512326919973, 2.8492046046478454, 4.7228086595768515, 4.787242199762907, 4.51740016909728, 4.226770618568978, 4.24080506089513, 4.146186716587171, 2.9211436263599975, 4.771318211739717, 4.840651249905456, 3.567727124643646, 2.783156773820345, 4.30498734444488, 4.703270742970623, 4.689252709903228, 2.906490211647509, 0.6117992180746801, 4.663924118477251, 3.5853407102317782, 4.967427105620467, 0.365361900672738, 3.1586612855329586, 3.614729401135866, 3.14808066896957]|253.9024711760066282|      0.50000000|[5187, 728, 91, 182]                                                       |  | used linear model with 65 points | iterate success | actual_k=8
      92|[3.602953318672415, 4.250719156071892, 4.894212605905819, 4.7678786891095095, 2.9731611004433054, 4.358124824940223, 4.905322893928249, 4.2616069002127, 4.837611822565344, 4.320595653028968, 4.55847237641601, 4.375489694601044, 4.250070126898368, 4.250135278831574, 1.4444007908724925, 4.52629384522644, 1.4982705357359716, 1.1903230606832307, 2.854892698627003, 2.1986792350871647, 3.169462904415775, 2.3569886756839167, 4.791670903629561, 1.439492047460776, 3.707568940701519, 2.0358512326919973, 2.8492046046478454, 4.7228086595768515, 4.787242199762907, 4.51740016909728, 4.226770618568978, 4.24080506089513, 4.146186716587171, 2.9211436263599975, 4.771318211739717, 4.840651249905456, 3.567727124643646, 2.783156773820345, 4.30498734444488, 4.703270742970623, 4.689252709903228, 2.906490211647509, 0.6117992180746801, 4.663924118477251, 3.5853407102317782, 4.967427105620467, 0.365361900672738, 3.1586612855329586, 3.614729401135866, 3.14808066896957]|253.9024711760066282|      0.25000000|[5244, 736, 92, 184]                                                       |  | used linear model with 65 points | iterate failure | actual_k=8
