k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3148808928264324, 0.0825428004784589, 0.271227162296153, -0.0601626751852769, 0.1210939960993426, 0.2861832707481593, 0.1305001600568164, -0.1323099926874514, 0.125790842148483, -0.0252816228218534, 0.1828386702036251, 0.1617007873959981, 0.0163021055451775, 0.1360957249402213, 0.1989523506733985, 0.1309607865316856, 0.1445311498440525, 0.1145897902628253, 0.0368173853090213, 0.1662983022514921, 0.0945730280961874, -0.0410059384176219, 0.2454282578562431, 0.0661899800015411, 0.22427160018159, 0.1032057511768412, 0.1325993554791107, 0.0649241937216013, 0.1226742155402131, 0.0717272599625428, 0.128883209539438, -0.0364296239252902, 0.1357305626455017, 0.161912183999288, -0.0121575550526397, 0.1524733924659799, 0.0736150600777653, 0.0956405366353267, 0.0641631607636824, 0.0438249649132803, 0.0673917212474372, 0.0277984056003561, -0.0404331106309781, -0.0149172870471561, 0.1380762433235226, 0.206228022800776, 0.3084811941546445, -0.0091997137190107, 0.124583074237996, 0.0828838130484804]|1750.3179901048260945|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      90|[3.4669263430132085, 4.723129486245776, 4.586892614489949, 3.720696941918289, 3.5026126085240983, 4.227994077162604, 5.011068117474758, 3.617540146260687, 3.251314383693267, 4.50561485551656, 4.020851335744598, 4.445844523834203, 4.061437897582484, 4.081055878082224, 0.6796683353481648, 4.324973115328578, 1.2499569390268244, 1.294909450674946, 2.987775448373413, 2.2119027535386446, 2.6884251247889472, 2.6083449014933238, 4.540905395678509, 1.5135286124402387, 4.101018072041909, 1.6619258354541502, 3.218196222399233, 4.676235109694238, 3.804863337802239, 4.6672667056777755, 4.00036972783184, 3.929643082781396, 3.7045354270525124, 2.813267571389922, 4.1650509865758885, 4.87809691037922, 3.5474136139763663, 3.141557588875194, 4.318452928666283, 5.188987969038482, 4.474932060911286, 3.236415231099483, 1.1881105471875302, 3.861746725551144, 3.8360347252534925, 4.52529282117524, 1.0669167380819875, 3.0646139766216116, 3.5286714379144457, 2.768216354803957]|264.4098226351341623|      0.25000000|[5850, 0, 90, 180]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      91|[3.502934884809566, 4.730799786617614, 4.631416012188494, 3.7580257354137245, 3.487470552678806, 4.268938115848152, 4.999658784034489, 3.6733151702230744, 3.268208459843553, 4.551864552209505, 4.0584749244480385, 4.46119181074981, 4.046507204825031, 4.128431983464276, 0.7507513801893109, 4.380465687389495, 1.3249068710288103, 1.3065033574477127, 3.0220941144641396, 2.213807952118905, 2.6960739290640214, 2.6448025297159705, 4.532889424561058, 1.5522760233617738, 4.100442273924494, 1.5979641779253684, 3.230323949859349, 4.702473949560712, 3.8281999847151087, 4.681149836787877, 4.024164970904159, 3.9730485057758393, 3.6939992880318826, 2.7429557898722985, 4.194164847352136, 4.890337867927862, 3.616585920525767, 3.1717281823962047, 4.310542921812877, 5.175928529361323, 4.513476918535193, 3.2040214425020905, 1.1284042189190249, 3.872637054552954, 3.827518886172325, 4.514311854903232, 1.0660230773765471, 3.0891059949392234, 3.551298824052918, 2.7472148638839324]|261.9958901776378752|      0.50000000|[5915, 0, 91, 182]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      92|[3.502934884809566, 4.730799786617614, 4.631416012188494, 3.7580257354137245, 3.487470552678806, 4.268938115848152, 4.999658784034489, 3.6733151702230744, 3.268208459843553, 4.551864552209505, 4.0584749244480385, 4.46119181074981, 4.046507204825031, 4.128431983464276, 0.7507513801893109, 4.380465687389495, 1.3249068710288103, 1.3065033574477127, 3.0220941144641396, 2.213807952118905, 2.6960739290640214, 2.6448025297159705, 4.532889424561058, 1.5522760233617738, 4.100442273924494, 1.5979641779253684, 3.230323949859349, 4.702473949560712, 3.8281999847151087, 4.681149836787877, 4.024164970904159, 3.9730485057758393, 3.6939992880318826, 2.7429557898722985, 4.194164847352136, 4.890337867927862, 3.616585920525767, 3.1717281823962047, 4.310542921812877, 5.175928529361323, 4.513476918535193, 3.2040214425020905, 1.1284042189190249, 3.872637054552954, 3.827518886172325, 4.514311854903232, 1.0660230773765471, 3.0891059949392234, 3.551298824052918, 2.7472148638839324]|261.9958901776378752|      0.25000000|[5980, 0, 92, 184]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      93|[3.5357981938187795, 4.773217803130461, 4.6650568081222765, 3.7715396296834136, 3.444405008677773, 4.296105604668813, 5.0021342756834, 3.68810242190078, 3.268096368536518, 4.5208758235578905, 4.063061217848103, 4.437024223127605, 4.082175076849496, 4.146029661349498, 0.7579032447239342, 4.414646073568199, 1.3265292471116288, 1.3944346320852221, 3.0592591933515796, 2.2243014702932347, 2.6931660492893044, 2.6867451166001945, 4.540391811974093, 1.5409193794232632, 4.115511832544933, 1.6898453466194183, 3.242264536693421, 4.650986695488781, 3.882651836532633, 4.6623514558549095, 4.075108712403737, 3.984642341463221, 3.7606919873362226, 2.8089082930542606, 4.260218485612487, 4.923279405099925, 3.6525913114413737, 3.162536108103102, 4.321656122360983, 5.193598399861716, 4.521208896138763, 3.1836105126586816, 1.173703130508258, 3.8947825916710523, 3.867916346766073, 4.496938660201016, 1.031719159609062, 3.087490263342918, 3.5569150739299213, 2.7328434705052964]|259.8643523611327169|      0.50000000|[6045, 0, 93, 186]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      94|[3.5357981938187795, 4.773217803130461, 4.6650568081222765, 3.7715396296834136, 3.444405008677773, 4.296105604668813, 5.0021342756834, 3.68810242190078, 3.268096368536518, 4.5208758235578905, 4.063061217848103, 4.437024223127605, 4.082175076849496, 4.146029661349498, 0.7579032447239342, 4.414646073568199, 1.3265292471116288, 1.3944346320852221, 3.0592591933515796, 2.2243014702932347, 2.6931660492893044, 2.6867451166001945, 4.540391811974093, 1.5409193794232632, 4.115511832544933, 1.6898453466194183, 3.242264536693421, 4.650986695488781, 3.882651836532633, 4.6623514558549095, 4.075108712403737, 3.984642341463221, 3.7606919873362226, 2.8089082930542606, 4.260218485612487, 4.923279405099925, 3.6525913114413737, 3.162536108103102, 4.321656122360983, 5.193598399861716, 4.521208896138763, 3.1836105126586816, 1.173703130508258, 3.8947825916710523, 3.867916346766073, 4.496938660201016, 1.031719159609062, 3.087490263342918, 3.5569150739299213, 2.7328434705052964]|259.8643523611327169|      0.25000000|[6110, 0, 94, 188]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      95|[3.5664427658539517, 4.799048247099574, 4.673172959652855, 3.8078131483498563, 3.407948252453603, 4.33604835239647, 5.00780959179342, 3.7010606302370035, 3.282593891004914, 4.537846677310914, 4.089784791093041, 4.46124416287531, 4.103183981969229, 4.220470665560998, 0.7315796407263573, 4.4021296585436085, 1.375405500854536, 1.4624052156067595, 3.0939220408505053, 2.191800058806628, 2.665101156902264, 2.6988297207601564, 4.530860091143185, 1.5129774783881624, 4.12163369622805, 1.5926426635908653, 3.2559015153081057, 4.702501192477506, 3.885989348169186, 4.662865022010523, 4.09086727237886, 3.962742768889862, 3.820125582587169, 2.7659000456353455, 4.280115461964282, 4.9307807656471985, 3.6634511599284703, 3.167723257991105, 4.343014024691354, 5.176000910291599, 4.5493726282952744, 3.1554041547073957, 1.0731310060186225, 3.923542372855022, 3.8120995525336947, 4.510957738332093, 1.0434227258962667, 3.0994802721125723, 3.5649529209455078, 2.7066482970326042]|258.8174626379559413|      0.50000000|[6175, 0, 95, 190]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      96|[3.5664427658539517, 4.799048247099574, 4.673172959652855, 3.8078131483498563, 3.407948252453603, 4.33604835239647, 5.00780959179342, 3.7010606302370035, 3.282593891004914, 4.537846677310914, 4.089784791093041, 4.46124416287531, 4.103183981969229, 4.220470665560998, 0.7315796407263573, 4.4021296585436085, 1.375405500854536, 1.4624052156067595, 3.0939220408505053, 2.191800058806628, 2.665101156902264, 2.6988297207601564, 4.530860091143185, 1.5129774783881624, 4.12163369622805, 1.5926426635908653, 3.2559015153081057, 4.702501192477506, 3.885989348169186, 4.662865022010523, 4.09086727237886, 3.962742768889862, 3.820125582587169, 2.7659000456353455, 4.280115461964282, 4.9307807656471985, 3.6634511599284703, 3.167723257991105, 4.343014024691354, 5.176000910291599, 4.5493726282952744, 3.1554041547073957, 1.0731310060186225, 3.923542372855022, 3.8120995525336947, 4.510957738332093, 1.0434227258962667, 3.0994802721125723, 3.5649529209455078, 2.7066482970326042]|258.8174626379559413|      0.25000000|[6240, 0, 96, 192]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      97|[3.648211592822687, 4.808873425268622, 4.692504045211947, 3.811124156211497, 3.41021456381682, 4.378396577333862, 5.01370362628462, 3.7180660737086666, 3.3016548458949573, 4.52573719825925, 4.139462552399142, 4.482806870509827, 4.092320644245516, 4.23895191169685, 0.7370152640962607, 4.429239805912927, 1.3514982477029356, 1.487435059205045, 3.117585720046602, 2.204632532799766, 2.700670003551882, 2.782225775671426, 4.54205965902409, 1.5185992127217076, 4.145205219590123, 1.6973885669470237, 3.2836463092102175, 4.707780293443927, 3.882782197180346, 4.640864481577344, 4.11432317979979, 3.9995980502118424, 3.8862516821740543, 2.8205976206390106, 4.324736111462757, 4.9336370936587794, 3.7142536824812207, 3.1656127784983887, 4.3263572712511245, 5.210123988988053, 4.588539462735988, 3.19276989309526, 1.1395265477006424, 3.966127445880636, 3.8287178404443103, 4.506840544701868, 1.0395347576059546, 3.0972975429285268, 3.541014614628339, 2.697327807552199]|256.3197355446471306|      0.50000000|[6305, 0, 97, 194]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
      98|[3.648211592822687, 4.808873425268622, 4.692504045211947, 3.811124156211497, 3.41021456381682, 4.378396577333862, 5.01370362628462, 3.7180660737086666, 3.3016548458949573, 4.52573719825925, 4.139462552399142, 4.482806870509827, 4.092320644245516, 4.23895191169685, 0.7370152640962607, 4.429239805912927, 1.3514982477029356, 1.487435059205045, 3.117585720046602, 2.204632532799766, 2.700670003551882, 2.782225775671426, 4.54205965902409, 1.5185992127217076, 4.145205219590123, 1.6973885669470237, 3.2836463092102175, 4.707780293443927, 3.882782197180346, 4.640864481577344, 4.11432317979979, 3.9995980502118424, 3.8862516821740543, 2.8205976206390106, 4.324736111462757, 4.9336370936587794, 3.7142536824812207, 3.1656127784983887, 4.3263572712511245, 5.210123988988053, 4.588539462735988, 3.19276989309526, 1.1395265477006424, 3.966127445880636, 3.8287178404443103, 4.506840544701868, 1.0395347576059546, 3.0972975429285268, 3.541014614628339, 2.697327807552199]|256.3197355446471306|      0.25000000|[6370, 0, 98, 196]                                                         |  | used linear model with 65 points | iterate failure | actual_k=0
      99|[3.696613637917065, 4.771179789279436, 4.714576427455789, 3.849534075786183, 3.3768243064819217, 4.399463042427494, 5.032040544268781, 3.760122959442841, 3.33553666507242, 4.531114132326857, 4.185652255172735, 4.509368210057945, 4.068841118840233, 4.26486902678652, 0.7262920744497245, 4.452114317452466, 1.3746970241471002, 1.5574194546722193, 3.1319396082944464, 2.1769617600267015, 2.7238313772358667, 2.7842534656171978, 4.57366021818532, 1.4907742530292287, 4.184397929462526, 1.6719754088024859, 3.2831711291955745, 4.6975032796403875, 3.940246276434611, 4.65812336051218, 4.172618870017929, 4.012177880743986, 3.902113891196836, 2.7245487202149112, 4.35336172815073, 4.944744522047141, 3.757039125705925, 3.2064755497165764, 4.34956089841513, 5.228995953842442, 4.56731816115184, 3.1913709130908754, 1.0419486563922282, 3.9548459064218937, 3.8113031746393817, 4.545125125889732, 1.055658896286992, 3.0839116289264705, 3.529614918612154, 2.654739178174722]|255.0543159402603806|      0.50000000|[6435, 0, 99, 198]                                                         |  | used linear model with 65 points | iterate success | actual_k=0
     100|[3.696613637917065, 4.771179789279436, 4.714576427455789, 3.849534075786183, 3.3768243064819217, 4.399463042427494, 5.032040544268781, 3.760122959442841, 3.33553666507242, 4.531114132326857, 4.185652255172735, 4.509368210057945, 4.068841118840233, 4.26486902678652, 0.7262920744497245, 4.452114317452466, 1.3746970241471002, 1.5574194546722193, 3.1319396082944464, 2.1769617600267015, 2.7238313772358667, 2.7842534656171978, 4.57366021818532, 1.4907742530292287, 4.184397929462526, 1.6719754088024859, 3.2831711291955745, 4.6975032796403875, 3.940246276434611, 4.65812336051218, 4.172618870017929, 4.012177880743986, 3.902113891196836, 2.7245487202149112, 4.35336172815073, 4.944744522047141, 3.757039125705925, 3.2064755497165764, 4.34956089841513, 5.228995953842442, 4.56731816115184, 3.1913709130908754, 1.0419486563922282, 3.9548459064218937, 3.8113031746393817, 4.545125125889732, 1.055658896286992, 3.0839116289264705, 3.529614918612154, 2.654739178174722]|255.0543159402603806|      0.25000000|[6500, 0, 100, 200]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     101|[3.737381360285498, 4.76446632378019, 4.735701137416753, 3.889672845361312, 3.3667861288142973, 4.414447518904715, 5.055194362156992, 3.804878665460721, 3.3697758092363657, 4.572454414558849, 4.2314268266986605, 4.521126079461159, 4.091140698120583, 4.289291315848433, 0.7260467670518882, 4.424243431787162, 1.380875588979556, 1.576727411336665, 3.1313512314606853, 2.1857677405494207, 2.7536267598594115, 2.792897793669249, 4.587511920278475, 1.5109545381409268, 4.19731159943518, 1.7333233114547624, 3.259260919224406, 4.649229728050477, 4.0427505703515125, 4.685812819460566, 4.160477337963949, 4.082948379999235, 3.921272549671418, 2.788610762046642, 4.372150206790344, 4.95674019539867, 3.778898643319857, 3.2210696436262642, 4.328418892463805, 5.286299248493182, 4.589317490165955, 3.1824184507228166, 1.1221486909685536, 4.003083769765391, 3.8201168849568847, 4.563107041143483, 1.0573406349295906, 3.1119687203342723, 3.5362410172950436, 2.7149527079399194]|252.6775356408952860|      0.50000000|[6565, 0, 101, 202]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     102|[3.737381360285498, 4.76446632378019, 4.735701137416753, 3.889672845361312, 3.3667861288142973, 4.414447518904715, 5.055194362156992, 3.804878665460721, 3.3697758092363657, 4.572454414558849, 4.2314268266986605, 4.521126079461159, 4.091140698120583, 4.289291315848433, 0.7260467670518882, 4.424243431787162, 1.380875588979556, 1.576727411336665, 3.1313512314606853, 2.1857677405494207, 2.7536267598594115, 2.792897793669249, 4.587511920278475, 1.5109545381409268, 4.19731159943518, 1.7333233114547624, 3.259260919224406, 4.649229728050477, 4.0427505703515125, 4.685812819460566, 4.160477337963949, 4.082948379999235, 3.921272549671418, 2.788610762046642, 4.372150206790344, 4.95674019539867, 3.778898643319857, 3.2210696436262642, 4.328418892463805, 5.286299248493182, 4.589317490165955, 3.1824184507228166, 1.1221486909685536, 4.003083769765391, 3.8201168849568847, 4.563107041143483, 1.0573406349295906, 3.1119687203342723, 3.5362410172950436, 2.7149527079399194]|252.6775356408952860|      0.25000000|[6630, 0, 102, 204]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
     103|[3.7748804169872243, 4.752469354129459, 4.770937191355652, 3.9656246322078577, 3.3427985747439886, 4.448341733765589, 5.053536386893618, 3.8405002089775997, 3.3958259703016473, 4.5775945009740635, 4.239465455640096, 4.586217333831225, 4.097770531444936, 4.325061375191345, 0.7390704738826352, 4.445894012016853, 1.3799653027858931, 1.6087656626961955, 3.1445738974777395, 2.193968542274928, 2.783445904988363, 2.804972767165823, 4.5958806006612924, 1.5017391558746815, 4.252212534033147, 1.6704713420871415, 3.240979952969831, 4.648826525175633, 4.0792358795020665, 4.68576340766215, 4.191120280490248, 4.094014494533895, 3.9318097999811314, 2.738303254835288, 4.389118833100797, 4.957737416792076, 3.7693113094220188, 3.2951422594950928, 4.343767012512189, 5.27378554225701, 4.653336906367903, 3.166047632746273, 1.0536109266409708, 4.079834378766827, 3.816865059227717, 4.591869669724841, 1.0276924819334234, 3.097335920444118, 3.6096038549240697, 2.740552488038225]|251.2366258129228243|      0.50000000|[6695, 0, 103, 206]                                                        |  | used linear model with 65 points | iterate success | actual_k=0
     104|[3.7748804169872243, 4.752469354129459, 4.770937191355652, 3.9656246322078577, 3.3427985747439886, 4.448341733765589, 5.053536386893618, 3.8405002089775997, 3.3958259703016473, 4.5775945009740635, 4.239465455640096, 4.586217333831225, 4.097770531444936, 4.325061375191345, 0.7390704738826352, 4.445894012016853, 1.3799653027858931, 1.6087656626961955, 3.1445738974777395, 2.193968542274928, 2.783445904988363, 2.804972767165823, 4.5958806006612924, 1.5017391558746815, 4.252212534033147, 1.6704713420871415, 3.240979952969831, 4.648826525175633, 4.0792358795020665, 4.68576340766215, 4.191120280490248, 4.094014494533895, 3.9318097999811314, 2.738303254835288, 4.389118833100797, 4.957737416792076, 3.7693113094220188, 3.2951422594950928, 4.343767012512189, 5.27378554225701, 4.653336906367903, 3.166047632746273, 1.0536109266409708, 4.079834378766827, 3.816865059227717, 4.591869669724841, 1.0276924819334234, 3.097335920444118, 3.6096038549240697, 2.740552488038225]|251.2366258129228243|      0.25000000|[6760, 0, 104, 208]                                                        |  | used linear model with 65 points | iterate failure | actual_k=0
